,support,itemsets
9273,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4'})"
9274,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_14', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9275,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9276,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9277,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_4', '17:30:00 channel_18'})"
9278,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9279,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_18'})"
9280,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4'})"
9281,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_14', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9282,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9283,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
9284,0.012602853869388605,"frozenset({'20:00:00 channel_5', '20:00:00 channel_10', '20:00:00 channel_9', '20:00:00 channel_4', '20:00:00 channel_6', '20:00:00 channel_2', '20:00:00 channel_8'})"
9285,0.012811165503593376,"frozenset({'20:30:00 channel_2', '20:30:00 channel_4', '20:30:00 channel_5', '20:30:00 channel_9', '20:30:00 channel_8', '20:30:00 channel_10', '20:30:00 channel_6'})"
9286,0.012602853869388605,"frozenset({'21:00:00 channel_9', '21:00:00 channel_2', '21:00:00 channel_10', '21:00:00 channel_4', '21:00:00 channel_8', '21:00:00 channel_6', '21:00:00 channel_5'})"
9287,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14'})"
9288,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9289,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14'})"
9290,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9291,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14'})"
9292,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_14'})"
9293,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_14', '21:30:00 channel_8'})"
9294,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14'})"
9295,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9296,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_14', '21:30:00 channel_8'})"
9297,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9298,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14'})"
9299,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9300,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9301,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9302,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9303,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14'})"
9304,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9305,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_14', '21:30:00 channel_8'})"
9306,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9307,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18'})"
9308,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18'})"
9309,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_8'})"
9310,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18'})"
9311,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9312,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_8'})"
9313,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5'})"
9314,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_8'})"
9315,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_8'})"
9316,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_8'})"
9317,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18'})"
9318,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9319,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_8'})"
9320,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9321,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_8'})"
9322,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9323,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14'})"
9324,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9325,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9326,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9327,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9328,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14'})"
9329,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9330,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_14', '21:30:00 channel_8'})"
9331,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9332,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9333,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9334,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9335,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9336,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9337,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18'})"
9338,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9339,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_8'})"
9340,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9341,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_8'})"
9342,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9343,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9344,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14'})"
9345,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9346,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9347,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9348,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9349,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14'})"
9350,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9351,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_14', '21:30:00 channel_8'})"
9352,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9353,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9354,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9355,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9356,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9357,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9358,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18'})"
9359,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9360,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_8'})"
9361,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9362,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_8'})"
9363,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9364,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9365,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_17', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9366,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9367,0.012602853869388605,"frozenset({'21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9368,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9369,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9370,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_10', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9371,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9372,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_18', '21:30:00 channel_14'})"
9373,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9374,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9375,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9376,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9377,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_14'})"
9378,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9379,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_14', '21:30:00 channel_8'})"
9380,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9381,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9382,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9383,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9384,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9385,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9386,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18'})"
9387,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9388,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_18', '21:30:00 channel_8'})"
9389,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9390,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_8'})"
9391,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9392,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9393,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9394,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9395,0.012602853869388605,"frozenset({'21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9396,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9397,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9398,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_12', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
9399,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14'})"
9400,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9401,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9402,0.012602853869388605,"frozenset({'21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9403,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_14', '21:30:00 channel_8'})"
9404,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_14', '21:30:00 channel_8'})"
9405,0.012602853869388605,"frozenset({'21:30:00 channel_4', '21:30:00 channel_13', '21:30:00 channel_17', '21:30:00 channel_6', '21:30:00 channel_5', '21:30:00 channel_18', '21:30:00 channel_8'})"
